,n_samples,integral
0,1.0,0.32320749451662506
1,101.0,0.610698581179035
2,201.0,0.6319721678192988
3,301.0,0.6437104458778956
4,401.0,0.634797914208678
5,501.0,0.6317950182851592
6,601.0,0.6317575931911263
7,701.0,0.6310239939931978
8,801.0,0.6302769149676927
9,901.0,0.6352310881585331
10,1001.0,0.6372092055225557
11,1101.0,0.6354253233088425
12,1201.0,0.6322353677407988
13,1301.0,0.6295112819594884
14,1401.0,0.6304309914730104
15,1501.0,0.6332825415497907
16,1601.0,0.6336935088840852
17,1701.0,0.6347152060194428
18,1801.0,0.6339163774594607
19,1901.0,0.6304880367310399
20,2001.0,0.632547668499335
21,2101.0,0.6321904487739123
22,2201.0,0.6322839736152984
23,2301.0,0.6292360331894779
24,2401.0,0.6283885121860222
25,2501.0,0.6281622634488336
26,2601.0,0.6283441998911354
27,2701.0,0.6275639187301817
28,2801.0,0.627604823173707
29,2901.0,0.6284918491716983
30,3001.0,0.6296443862227851
31,3101.0,0.6301621723947319
32,3201.0,0.6304167993384029
33,3301.0,0.6286410325963955
34,3401.0,0.6285035022784762
35,3501.0,0.6288435371324842
36,3601.0,0.629048939073064
37,3701.0,0.6297377695411749
38,3801.0,0.6290802960780648
39,3901.0,0.6286488156264765
40,4001.0,0.6288300220673269
41,4101.0,0.6285821192610379
42,4201.0,0.6277995838247439
43,4301.0,0.6269373329434297
44,4401.0,0.6279598668873856
45,4501.0,0.628698289813589
46,4601.0,0.629330464293182
47,4701.0,0.6293151642042548
48,4801.0,0.6280920863320577
49,4901.0,0.6288296295201877
50,5001.0,0.6290335820616094
51,5101.0,0.6280873021892208
52,5201.0,0.6283733612590279
53,5301.0,0.62928933178692
54,5401.0,0.6291252614440171
55,5501.0,0.6287006707633187
56,5601.0,0.6280310437981406
57,5701.0,0.628410819131584
58,5801.0,0.6283056282595569
59,5901.0,0.6286164246221887
60,6001.0,0.6288730067464506
61,6101.0,0.6290867836695747
62,6201.0,0.6293100661761484
63,6301.0,0.6291385933624389
64,6401.0,0.6286846168624615
65,6501.0,0.6286925105443715
66,6601.0,0.6285321608934901
67,6701.0,0.6285779697629544
68,6801.0,0.6282810311493191
69,6901.0,0.6289753762606798
70,7001.0,0.629140905384205
71,7101.0,0.6285957965020037
72,7201.0,0.6282211540134326
73,7301.0,0.6281234008401503
74,7401.0,0.627556675823806
75,7501.0,0.6279218358006048
76,7601.0,0.6277240099306943
77,7701.0,0.6277473076678993
78,7801.0,0.6272073108389739
79,7901.0,0.6282784548975494
80,8001.0,0.6285823528833793
81,8101.0,0.6282942527433885
82,8201.0,0.6284585897771835
83,8301.0,0.6283212915414722
84,8401.0,0.6279021588544719
85,8501.0,0.6281220807620925
86,8601.0,0.6281891460610606
87,8701.0,0.6278293399096185
88,8801.0,0.627706177243757
89,8901.0,0.6281975375724584
90,9001.0,0.6279848944091642
91,9101.0,0.627781040775223
92,9201.0,0.628503949894587
93,9301.0,0.6281312371152579
94,9401.0,0.6276812704309439
95,9501.0,0.6276872460119779
96,9601.0,0.627795219803473
97,9701.0,0.6277523878736992
98,9801.0,0.6275343463221723
99,9901.0,0.628016981951625
100,10001.0,0.628313849683054
101,10101.0,0.6281594693471942
102,10201.0,0.6283078178890373
103,10301.0,0.6284222800726708
104,10401.0,0.6284646950220466
105,10501.0,0.6288638946877166
106,10601.0,0.629433176048655
107,10701.0,0.6293360505019704
108,10801.0,0.6294309501768712
109,10901.0,0.6294581774714613
110,11001.0,0.6287290329625892
111,11101.0,0.6289983005572182
112,11201.0,0.6287015021466164
113,11301.0,0.6283958136189773
114,11401.0,0.6280826104829897
115,11501.0,0.6281343134818015
116,11601.0,0.6282992935484617
117,11701.0,0.6283142581288825
118,11801.0,0.6282421513072706
119,11901.0,0.6281393742287102
120,12001.0,0.6279110650984953
121,12101.0,0.6276437619339695
122,12201.0,0.6277919763171013
123,12301.0,0.6282169691661046
124,12401.0,0.6278490582282011
125,12501.0,0.6276294000069728
126,12601.0,0.6271667769293993
127,12701.0,0.6270062490703593
128,12801.0,0.6269146915744336
129,12901.0,0.6270508646413392
130,13001.0,0.6270973802666838
131,13101.0,0.6269269473317587
132,13201.0,0.6268161644597807
133,13301.0,0.6267521501916355
134,13401.0,0.6268657389385403
135,13501.0,0.6270178782764583
136,13601.0,0.6270442048934449
137,13701.0,0.6269921401748647
138,13801.0,0.6269055233933105
139,13901.0,0.6272346186509923
140,14001.0,0.6273269779307701
141,14101.0,0.6273037898833475
142,14201.0,0.6275989348937043
143,14301.0,0.6277385766607626
144,14401.0,0.6277283582550366
145,14501.0,0.6276147404893423
146,14601.0,0.6277932510852803
147,14701.0,0.6274653586661829
148,14801.0,0.6274742508397365
149,14901.0,0.628138369961287
150,15001.0,0.6282434319663657
151,15101.0,0.6281135203005751
152,15201.0,0.6284255949586669
153,15301.0,0.6284379097670976
154,15401.0,0.6282366508672345
155,15501.0,0.6282213754883497
156,15601.0,0.6283122019726224
157,15701.0,0.6280388166544782
158,15801.0,0.6282292849517969
159,15901.0,0.6285737762882174
160,16001.0,0.6289743751212422
161,16101.0,0.6291528428203124
162,16201.0,0.6289368245472733
163,16301.0,0.6290619401363453
164,16401.0,0.6291203371698485
165,16501.0,0.6289811101952368
166,16601.0,0.6288485597055604
167,16701.0,0.628663941711642
168,16801.0,0.6288261828219612
169,16901.0,0.6284311233524235
170,17001.0,0.628915147838312
171,17101.0,0.6288421505569805
172,17201.0,0.6287091298614984
173,17301.0,0.6286621930533173
174,17401.0,0.6285870168843863
175,17501.0,0.6283382188664458
176,17601.0,0.6284972784611502
177,17701.0,0.6286895474381415
178,17801.0,0.6288044502536986
179,17901.0,0.6288588433229556
180,18001.0,0.628879301967152
181,18101.0,0.6290253672881571
182,18201.0,0.6290827657346602
183,18301.0,0.6288231920512691
184,18401.0,0.62851914604863
185,18501.0,0.6285128820890072
186,18601.0,0.6286135294573952
187,18701.0,0.6289891487853566
188,18801.0,0.6289356999528092
189,18901.0,0.6289967627032587
190,19001.0,0.6289299201282834
191,19101.0,0.6287915095785587
192,19201.0,0.6285951896221359
193,19301.0,0.6284386478181679
194,19401.0,0.6282975688153827
195,19501.0,0.6282341596832937
196,19601.0,0.6282859028273544
197,19701.0,0.6281734216583856
198,19801.0,0.6280404638059713
199,19901.0,0.6281131102818543
200,20001.0,0.6282411763157051
201,20101.0,0.6282077427859992
202,20201.0,0.6280737921059628
203,20301.0,0.6281801782849171
204,20401.0,0.6282680019512515
205,20501.0,0.6280474369588851
206,20601.0,0.628062168500512
207,20701.0,0.6281658841984866
208,20801.0,0.6281654686906104
209,20901.0,0.6281600032989801
210,21001.0,0.6282316706696465
211,21101.0,0.6282024817628713
212,21201.0,0.628231848279654
213,21301.0,0.6282326901598388
214,21401.0,0.6278979008114843
215,21501.0,0.6279532615034574
216,21601.0,0.6280303947058421
217,21701.0,0.6279420501961952
218,21801.0,0.6281341195123854
219,21901.0,0.6281830787944155
220,22001.0,0.6280830237481744
221,22101.0,0.6278579612535979
222,22201.0,0.6277517098222299
223,22301.0,0.6279529609883018
224,22401.0,0.6277867720621834
225,22501.0,0.6278456444721618
226,22601.0,0.6276984842374748
227,22701.0,0.6276511827140379
228,22801.0,0.6275726777721843
229,22901.0,0.6275345737111854
230,23001.0,0.6274987456438582
231,23101.0,0.627472983501223
232,23201.0,0.6273873636924556
233,23301.0,0.6272370421031236
234,23401.0,0.6270711733870409
235,23501.0,0.6269424776510312
236,23601.0,0.627042199960685
237,23701.0,0.6271783207389429
238,23801.0,0.6273294369733234
239,23901.0,0.6274571144251587
240,24001.0,0.6275629168915526
241,24101.0,0.6277093179966893
242,24201.0,0.6275395541444589
243,24301.0,0.6274030093157635
244,24401.0,0.6272634041415351
245,24501.0,0.6272068447445519
246,24601.0,0.6271160286503732
247,24701.0,0.6272714021136611
248,24801.0,0.6272142980834486
249,24901.0,0.6272650144995279
250,25001.0,0.6272840973280215
251,25101.0,0.6273247654165052
252,25201.0,0.6273093058296266
253,25301.0,0.6273193244318465
254,25401.0,0.6272880208500927
255,25501.0,0.6273528106427821
256,25601.0,0.6273758360572635
257,25701.0,0.6275809227870939
258,25801.0,0.6275691544141433
259,25901.0,0.6274219354069042
260,26001.0,0.6275278638178493
261,26101.0,0.6275774014374309
262,26201.0,0.6274824084480903
263,26301.0,0.6273693698349201
264,26401.0,0.6273721270616892
265,26501.0,0.6275226277209942
266,26601.0,0.6275645593769569
267,26701.0,0.6277380178757643
268,26801.0,0.6276890461488757
269,26901.0,0.6276619184273325
270,27001.0,0.6278067840136125
271,27101.0,0.6277222140051507
272,27201.0,0.6276803298666886
273,27301.0,0.6278650275898209
274,27401.0,0.6276841486545597
275,27501.0,0.627697737610107
276,27601.0,0.6277483247562644
277,27701.0,0.627829010097484
278,27801.0,0.6278677604368393
279,27901.0,0.6278036560250836
280,28001.0,0.6278721411105985
281,28101.0,0.627893541410428
282,28201.0,0.6280344554251589
283,28301.0,0.6279750678400586
284,28401.0,0.6280163375859716
285,28501.0,0.628145090553199
286,28601.0,0.6281344078342707
287,28701.0,0.6279525023882364
288,28801.0,0.6279451287900337
289,28901.0,0.6280302069834662
290,29001.0,0.6281893753396645
291,29101.0,0.6280935199673965
292,29201.0,0.6283365306253869
293,29301.0,0.6281659831626182
294,29401.0,0.628035289161973
295,29501.0,0.6280108163119521
296,29601.0,0.6280394479036007
297,29701.0,0.6281042193795265
298,29801.0,0.6282491308192782
299,29901.0,0.6282043389591908
300,30001.0,0.6284022088084937
301,30101.0,0.6283580168444457
302,30201.0,0.6283798542094978
303,30301.0,0.6284117832752306
304,30401.0,0.6284685714871154
305,30501.0,0.6285305098099574
306,30601.0,0.6283522187269662
307,30701.0,0.6283801833619327
308,30801.0,0.6283606945656849
309,30901.0,0.628429244752155
310,31001.0,0.6283447455299062
311,31101.0,0.6283487568736188
312,31201.0,0.6284067294105904
313,31301.0,0.628415489909869
314,31401.0,0.6283242264691866
315,31501.0,0.6284167875448778
316,31601.0,0.6286520262174347
317,31701.0,0.6285037499073108
318,31801.0,0.628602719819268
319,31901.0,0.628779549234014
320,32001.0,0.6288136242093258
321,32101.0,0.6287332053331939
322,32201.0,0.6287165163995383
323,32301.0,0.6286756895827135
324,32401.0,0.6288126514672336
325,32501.0,0.6288495186554266
326,32601.0,0.6288497738780816
327,32701.0,0.6288106842563453
328,32801.0,0.6288348244618195
329,32901.0,0.6288846338878701
330,33001.0,0.6288624916418084
331,33101.0,0.6289125443216369
332,33201.0,0.628890539829333
333,33301.0,0.6288577743187528
334,33401.0,0.6289230105474397
335,33501.0,0.6290005133608142
336,33601.0,0.6291850820273718
337,33701.0,0.629090427732951
338,33801.0,0.6291228583555898
339,33901.0,0.6291164328776415
340,34001.0,0.6290704127640474
341,34101.0,0.62905263407223
342,34201.0,0.6290430924511148
343,34301.0,0.6291051474836934
344,34401.0,0.6291392121967788
345,34501.0,0.6292334515901119
346,34601.0,0.6291701882908292
347,34701.0,0.6290731141772489
348,34801.0,0.6290947330957001
349,34901.0,0.6293089498046391
350,35001.0,0.6293998881579781
351,35101.0,0.6292724170962283
352,35201.0,0.6293922223639001
353,35301.0,0.6294135917691631
354,35401.0,0.6293276771121301
355,35501.0,0.6293067762289001
356,35601.0,0.6293167587919792
357,35701.0,0.6292717654010125
358,35801.0,0.6292789806680515
359,35901.0,0.629120936538881
360,36001.0,0.6291459109687824
361,36101.0,0.6292966397276271
362,36201.0,0.6291431131573693
363,36301.0,0.6291718061241808
364,36401.0,0.6291424461636889
365,36501.0,0.6292626918714399
366,36601.0,0.6293221368303459
367,36701.0,0.6293550167582515
368,36801.0,0.6295579351612208
369,36901.0,0.629581661171925
370,37001.0,0.6294959028898389
371,37101.0,0.6296065648629556
372,37201.0,0.6296631291333288
373,37301.0,0.6296487370952043
374,37401.0,0.6296059364324905
375,37501.0,0.6296083011882245
376,37601.0,0.6297122481128689
377,37701.0,0.6297498479763581
378,37801.0,0.6298226249526602
379,37901.0,0.6297451058109663
380,38001.0,0.6297350990718351
381,38101.0,0.629832672749789
382,38201.0,0.6298030004239566
383,38301.0,0.6298830962452798
384,38401.0,0.6298775809069403
385,38501.0,0.6298458974402852
386,38601.0,0.6298429651766235
387,38701.0,0.6297873446390755
388,38801.0,0.6298446862842729
389,38901.0,0.6298260434650185
390,39001.0,0.6297880461270621
391,39101.0,0.6299872429477041
392,39201.0,0.6298767381928053
393,39301.0,0.6298591033674216
394,39401.0,0.629767617786911
395,39501.0,0.6296943868803596
396,39601.0,0.6296921819267266
397,39701.0,0.6295779364140848
398,39801.0,0.629507509968434
399,39901.0,0.6295694649987502
400,40001.0,0.6296359222006089
401,40101.0,0.6296724828908025
402,40201.0,0.6296377286009579
403,40301.0,0.6295682206038838
404,40401.0,0.62956819265323
405,40501.0,0.6296644381968365
406,40601.0,0.6296453174387615
407,40701.0,0.6296417060940606
408,40801.0,0.6296905207012174
409,40901.0,0.6295692673559639
410,41001.0,0.6296759495264448
411,41101.0,0.629660385975024
