64,0.8349936220848337
192,0.796793832360399
320,0.7818059856089281
448,0.7756401109356185
576,0.7730152790551558
704,0.7718701904375656
832,0.7713614072522782
960,0.771132107647019
1088,0.7710275855123693
1216,0.7709794965410716
1344,0.7709571999165462
1472,0.7709467942541762
1600,0.7709419107739336
1728,0.7709396077837865
1856,0.7709385171153184
1984,0.770937998657576
2112,0.7709377513871367
2240,0.7709376331057859
2368,0.7709375763754234
2496,0.7709375491008127
2624,0.7709375359591834
2752,0.7709375296145881
2880,0.7709375265459265
3008,0.770937525059237
3136,0.7709375243378589
3264,0.7709375239873346
3392,0.7709375238167844
3520,0.7709375237337052
3648,0.7709375236931904
3776,0.7709375236734035
3904,0.770937523663736
4032,0.7709375236590059
4160,0.770937523656684
4288,0.7709375236555526
4416,0.7709375236550035
4544,0.7709375236547256
4672,0.7709375236545936
4800,0.7709375236545362
4928,0.7709375236545147
5056,0.7709375236544904
5184,0.7709375236544964
5312,0.7709375236544964
5440,0.7709375236544956
5568,0.7709375236545001
5696,0.7709375236544868
5824,0.7709375236544802
5952,0.7709375236544892
6080,0.7709375236544858
6208,0.7709375236544858
6336,0.7709375236544831
6464,0.770937523654461
6592,0.770937523654464
6720,0.7709375236544684
6848,0.770937523654464
6976,0.7709375236542381
7104,0.7709375236432203
7232,0.7709375230877903
7360,0.7709374951144482
7488,0.7709360859763952
7616,0.770864012975771
7744,0.7666504305157152
7872,0.6477122821919982
8000,0.6543353578396457
8384,0.6573329827437686
8768,0.6460166489008138
9152,0.6397440952528182
9536,0.6368731346034069
9920,0.6355618965115417
10304,0.6349578156922531
10688,0.6346774210587219
11072,0.6345464395292061
11456,0.6344849185849447
11840,0.6344558854970989
12224,0.6344421272177606
12608,0.6344355835092328
12992,0.6344324610556877
13376,0.634430966778022
13760,0.6344302498046717
14144,0.634429904977119
14528,0.6344297387757175
14912,0.6344296585121687
15296,0.6344296196800243
15680,0.6344296008629348
16064,0.6344295917292642
16448,0.6344295872908613
16832,0.6344295851318164
17216,0.6344295840789639
17600,0.6344295835650651
17984,0.6344295833142862
18368,0.634429583191958
18752,0.6344295831315756
19136,0.6344295831033728
19520,0.6344295830882961
19904,0.634429583081034
20288,0.6344295830778313
20672,0.6344295830767978
21056,0.6344295830751235
21440,0.6344295830749155
21824,0.6344295830739632
22208,0.634429583073867
22592,0.6344295830736495
22976,0.6344295830747355
23360,0.634429583073843
23744,0.6344295830741123
24128,0.634429583074268
24512,0.6344295830746363
24896,0.634429583074345
25280,0.6344256010297493
25664,0.6344198823193734
26048,0.6344132725564954
26432,0.6344060700686152
26816,0.6343983400188471
27200,0.6343900186732861
27584,0.6343809170052374
27968,0.6343719556835985
28352,0.6343619299476438
28736,0.6343491511196474
29120,0.6343300634967225
29504,0.6342960471167283
29888,0.6342248729751784
30272,0.6340560698257344
30656,0.6336016960984261
31040,0.6325477128405014
31232,0.6309313373361578
31424,0.6310387444650353
32192,0.6302391745605959
32960,0.6304238123521957
33728,0.6305754433133312
34496,0.6306621086103882
35264,0.6307120793578826
36032,0.6307413296286223
36800,0.6307601012797853
37568,0.6307723039600055
38336,0.6307806457103481
39104,0.6307883650104206
39872,0.6307947144957815
40640,0.6308002186390036
41408,0.6308055561562143
42176,0.6308118360924563
42944,0.6308184987356938
43712,0.6308258769837884
44480,0.6308257761682946
45248,0.6308257385311472
46016,0.6308257238189875
46784,0.630825717823428
47552,0.6308257153087093
48320,0.6308257142249426
49088,0.630825713689972
49856,0.6308257134270243
50624,0.6308257134120361
51392,0.6308257133457715
52160,0.6308257133274833
52928,0.6308257133047707
53696,0.6308257133073183
54464,0.6308257133093692
55232,0.6308257133247581
56000,0.6308257132992715
56768,0.6308257133059856
57536,0.6308257132980422
58304,0.6308257133130469
59072,0.6308257132858858
59840,0.6308257132593139
60608,0.630825713212869
61376,0.6308257132302569
62144,0.6308257132209739
62912,0.6308257132261207
63680,0.6308257132175239
64448,0.6308257132470687
65216,0.6308257128735542
65984,0.6308257122315413
